F157,F159,F160,F162,F265,F267,F268,F270,F886,F1936,F1938,F2074,F2076,F2182,F2285,F2481,F2578,F2779,F3226,F3228,F3229,F3231,F3337,F3339,F3445,F3447,F3502,F3504,F3908,F3912,F115,F321,F527,F531,F670,F1692,F2082,F2122,F2582,F2678,F2737,F2956,F3836,F3887,F3894,F3924
0.47,0.5,0.97,0.99,0.3,0.35,0.96,0.98,0.0,0.0,0.0,0.047619048,0.0,0.03286385,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.94,10.94,0,0,0.47,1.68,0.0,3.23,0.0,0.0,0.028571429,0.0,0.0,-0.19,0.8,7.0,2959.65,232,36.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.051282051,0.0,0.036199095,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.75,1.0,1.0,1.2,0.0,0.0,0.034188034,0.0,0.0,-0.12,-0.12,64.0,-503796.99,248,49.0,0
0.54,0.56,0.42,0.33,0.38,0.33,0.27,0.16,0.0,0.0,0.0,0.903846154,0.903846154,0.9,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.5,1.16,1.68,0.68,0.0,1.0,0.019230769,0.022222222,0.04,-0.12,0.07,101.0,47430806.32,242,43.0,0
0.56,0.59,0.59,0.57,0.35,0.37,0.42,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,-0.26,-0.51,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.55,1.15,0.96,1.15,0.0,0.0,0.0,0.25,0.0,-0.33,-0.51,10.0,166196.23,204,48.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.33,1.0,0.0,1.33,0.0,1.0,0.0,0.1296,0.01,-0.12,-0.16,77.0,1124147.65,217,38.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.75,0.625,0.837209302,0.0,0.0,0.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6,-0.52,1.0,348050.11,381,52.0,0
0.42,0.42,0.51,0.43,0.21,0.21,0.31,0.25,0.0,0.0,0.0,0.583333333,0.583333333,0.643835616,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.42,1.2,0.98,1.22,0.0,0.0,0.0,0.01369863,6.87,-0.12,-0.4,60.0,597312.55,242,49.0,0
0.43,0.45,0.38,0.4,0.25,0.27,0.28,0.3,0.0,0.0,0.0,1.0,0.833333333,0.962962963,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.44,1.33,0.82,1.2,0.0,0.0,0.0,0.0,-0.15,-0.12,-0.29,85.0,4682379.19,273,46.0,0
0.5,0.54,0.35,0.56,0.26,0.33,0.07,0.14,0.0,0.0,0.0,0.0,0.0,0.028571429,0.0,0.0,-0.18,-0.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.5,0.4,0.28,0.53,0.0,0.0,0.130434783,0.028571429,-0.08,-0.54,-0.5,60.0,929384.67,198,58.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,-0.06,-0.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.133333333,0.04,-0.11,-0.19,34.0,900117.0,200,58.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,-0.5,-0.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.53,0.0,1.0,1.21,1.0,2.0,0.0,0.8,0.0,0.19,-0.34,59.0,129259.18,242,33.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.55,-0.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.33,0.0,2.0,0.0,0.0,0.142857143,0.0,1.24,-0.39,-0.72,48.0,21274181.92,285,56.0,0
0.47,0.47,0.5,0.5,0.26,0.26,0.27,0.27,0.0,0.0,0.0,0.6,0.0,0.714285714,0.0,0.0,-0.3,-0.57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.5,1.05,1.03,1.31,0.0,1.0,0.0,0.142857143,0.0,-0.38,-0.47,22.0,2357.89,412,49.0,0
0.44,0.45,0.65,0.54,0.3,0.31,0.56,0.5,0.0,0.0,0.0,0.823529412,0.823529412,0.852941176,1.37,2.84,0.16,-0.02,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.41,1.26,0.75,1.66,0.0,0.0,0.0,0.0,0.1,-0.15,0.03,81.0,25751.41,292,49.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282608696,0.282608696,0.294736842,2.37,4.61,0.45,0.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.14,3.0,1.8,6.46,0.0,0.0,0.0,0.0,-0.2,-0.18,-0.05,115.0,22067.82,201,76.0,0
0.51,0.52,0.58,0.59,0.34,0.36,0.39,0.41,0.0,0.0,0.0,0.88,0.0,0.805031447,0.96,2.35,0.16,0.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.49,0.92,0.45,0.75,0.0,0.0,0.013333333,0.081761006,0.35,0.03,0.36,104.0,7176519.67,279,40.0,0
0.33,0.44,0.5,0.54,0.33,0.44,0.5,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.52,1.06,0.95,1.76,0.0,1.0,0.0,1.0,0.0,-0.12,0.9,64.0,2409153.07,287,44.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.1,0.1,0.076923077,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.89,0.84,1.55,0.76,1.0,0.0,0.0,0.0,-0.34,7.35,-0.05,32.0,10711.87,202,38.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.0,0.0,1.0,0.111111111,0.111111111,-0.05,-0.12,1.21,38.0,3708154.98,207,55.0,0
0.76,0.78,0.92,0.94,0.47,0.52,0.55,0.62,0.0,0.083333333,0.083333333,0.65,0.45,0.7,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.76,1.1,0.81,1.28,0.0,1.0,0.0,0.025,0.71,-0.12,-0.03,13.0,4722566.4,226,58.0,0
0.54,0.54,0.56,0.54,0.28,0.21,0.31,0.3,0.0,0.0,0.0,0.666666667,0.666666667,0.444444444,0.1,0.11,-0.43,-0.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.54,1.12,1.07,1.09,0.0,0.0,0.0,0.0,1.08,-0.39,-0.35,74.0,8992.6,257,52.0,0
0.46,0.46,0.56,0.56,0.38,0.38,0.55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.45,1.15,1.09,1.39,0.0,2.0,0.0,1.0,0.3,-0.12,-0.47,22.0,18628.47,273,49.0,0
0.47,0.39,0.37,0.3,0.41,0.33,0.37,0.3,0.0,0.0,0.0,1.0,1.0,0.92,1.37,10.31,-0.21,0.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.49,1.07,1.13,0.78,0.0,0.0,0.0,0.0,0.13,1.26,-0.5,192.0,1433603.12,227,33.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0625,0.0625,0.827586207,0.75862069,0.827586207,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.45,1.33,0.0,1.71,0.0,0.0,0.0,0.0,0.88,-0.67,-0.68,7.0,2384129.49,276,40.0,0
0.38,0.39,0.47,0.47,0.21,0.22,0.26,0.26,0.0,0.0,0.0,0.909090909,0.454545455,0.857142857,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.38,1.0,0.0,1.26,0.0,0.0,0.0,0.047619048,0.0,-0.12,-0.5,64.0,2190541.9,201,86.0,0
0.43,0.45,0.53,0.53,0.26,0.27,0.32,0.32,0.0,0.0,0.0,0.898734177,0.810126582,0.925287356,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.76,10.76,1,0,0.43,1.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,3.0,23596051.52,245,58.0,0
0.44,0.48,0.62,0.67,0.2,0.23,0.39,0.46,0.0,0.0,0.0,0.583333333,0.583333333,0.5,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.47,1.41,0.75,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3391776.42,199,43.0,0
0.46,0.4,0.66,0.77,0.19,0.23,0.59,0.71,0.0,0.166666667,0.166666667,0.166666667,0.0,0.555555556,0.75,1.13,0.16,-0.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.86,15.86,1,0,0.45,1.98,0.74,3.45,0.0,0.0,0.0,0.055555556,-0.03,-0.23,-0.38,52.0,290797.1,199,44.0,0
0.44,0.46,0.43,0.45,0.22,0.22,0.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.45,0.86,0.83,0.9,0.0,0.0,0.0,0.0,0.0,-0.12,-0.15,64.0,163916.19,236,41.0,0
1.0,0.52,1.0,0.62,1.0,0.29,1.0,0.41,0.0,0.0,0.0,0.98245614,0.684210526,0.967213115,0.78,1.15,-0.17,-0.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.17,-0.38,-0.15,44.0,3025863.68,215,38.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.24,2.17,-0.28,-0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.034482759,0.018518519,-0.42,0.37,0.08,119.0,216854.85,202,28.0,0
0.53,0.5,0.72,0.73,0.28,0.3,0.41,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.51,1.33,0.93,1.53,1.0,2.0,0.0,0.2,0.0,-0.12,0.0,64.0,2369690.63,228,71.0,0
0.52,0.52,0.63,0.78,0.36,0.38,0.48,0.62,0.0,0.0,0.0,0.916666667,0.916666667,0.916666667,1.34,2.7,0.16,-0.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.56,0.38,0.55,2.35,0.0,0.0,0.0,0.083333333,0.07,-0.26,-0.29,98.0,544028.73,200,47.0,0
0.79,0.81,0.83,0.84,0.36,0.37,0.61,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.93,-0.27,-0.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.76,1.73,0.76,1.71,0.0,1.0,0.0,0.038461538,1.26,-0.01,-0.19,128.0,336377.0,197,61.0,0
0.32,0.63,0.63,0.77,0.16,0.35,0.57,0.72,0.0,0.0,0.0,0.764705882,0.670588235,0.766839378,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.33,1.92,0.16,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,263481.72,205,34.0,0
0.95,0.94,0.98,0.97,0.41,0.41,0.6,0.65,0.0,0.0,0.0,1.0,0.352941176,0.982758621,0.0,0.0,-0.27,-0.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.95,1.43,1.0,1.59,0.0,0.0,0.0,0.0,0.82,-0.39,-0.52,10.0,240434.87,275,71.0,0
1.0,1.0,1.0,1.0,0.75,0.75,0.85,0.85,0.0,0.026666667,0.026666667,0.978571429,0.264285714,0.982142857,0.07,1.79,-0.56,-0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.38,0.75,1.28,0.0,0.0,0.0,0.0,3.9,0.53,0.0,70.0,-933629.04,340,56.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.923076923,0.641025641,0.927152318,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.45,1.64,2.0,3.15,0.0,0.0,0.0,0.0,-0.09,-0.12,-0.45,35.0,246299.26,240,35.0,0
1.0,1.0,1.0,1.0,0.75,0.75,0.83,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.02,-0.25,-0.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.6,1.2,0.8,1.48,0.0,1.0,0.0,0.266666667,0.02,-0.32,-0.39,307.0,246276.28,204,37.0,0
1.0,0.52,1.0,0.62,1.0,0.29,1.0,0.41,0.0,0.09375,0.09375,0.786885246,0.540983607,0.802816901,0.05,1.82,-0.32,0.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.21,0.0,0.0,0.0,0.0,0.04,0.58,-0.46,50.0,-864809004.9,217,41.0,0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976744186,0.709302326,0.985815603,0.0,0.0,0.0,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.98,1.0,1.98,1.0,0.0,0.0,0.0,0.0,-0.4,0.2,2.0,59773.37,225,77.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,-0.67,-0.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.53,1.07,1.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.41,-0.82,5.0,4092247.0,209,37.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.633333333,0.566666667,0.638297872,0.07,0.38,-0.24,-0.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.5,1.0,0.0,1.33,0.0,1.0,0.033333333,0.063829787,0.71,-0.61,-0.43,132.0,550553.33,199,41.0,0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.885714286,0.571428571,0.901960784,0.03,0.14,-0.22,-0.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.24,-0.2,-0.38,48.0,1956.09,243,40.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,-0.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.74,22.74,0,0,0.4,1.27,1.0,0.52,1.0,1.0,0.0,0.142857143,0.0,-0.45,0.11,6.0,1084401.62,271,60.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.01754386,0.01754386,0.772727273,0.6,0.773684211,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.12,-0.2,64.0,-377392.97,221,60.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,1.0,0.76,0.914285714,0.02,0.03,-0.12,-0.35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.15,-0.27,-0.34,28.0,7065428.39,252,36.0,0
0.42,0.52,0.43,0.45,0.2,0.24,0.22,0.24,0.0,0.0,0.0,0.928571429,0.714285714,0.833333333,1.35,3.97,0.23,0.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.42,1.1,0.97,1.24,0.0,0.0,0.0,0.055555556,0.0,0.08,-0.59,20.0,971323.5,283,41.0,0
1.0,0.52,1.0,0.62,1.0,0.29,1.0,0.41,0.0,0.03030303,0.03030303,0.815384615,0.646153846,0.857142857,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.023809524,-0.23,-0.12,-0.07,63.0,185185.95,261,45.0,0
0.49,0.46,0.42,0.38,0.29,0.24,0.23,0.16,0.0,0.0,0.0,0.913043478,0.565217391,0.823529412,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.5,0.74,1.38,0.58,0.0,0.0,0.0,0.0,0.0,-0.12,-0.5,42.0,12262220.21,389,50.0,0
0.38,0.38,0.41,0.39,0.25,0.25,0.27,0.28,0.0,0.0,0.0,0.983606557,0.827868852,0.980544747,0.0,0.0,-0.22,-0.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.37,1.06,0.92,1.16,0.0,0.0,0.0,0.0,0.0,-0.1,-0.28,64.0,349125.87,197,16.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.80625,0.575,0.795053004,0.2,0.77,-0.32,-0.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,-0.16,-0.2,0.02,252.0,8682248.06,212,45.0,0
0.49,0.53,0.53,0.58,0.29,0.33,0.25,0.23,0.0,0.0,0.0,0.933333333,0.933333333,0.890410959,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.49,0.69,0.84,0.8,0.0,0.0,0.0,0.0,0.0,-0.12,-0.21,64.0,1083057.42,226,50.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.666666667,0.666666667,0.692307692,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1.0,0.0,0.0,1.21,0.0,1.0,0.0,0.076923077,0.0,-0.12,-0.22,11.0,875644.76,348,56.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.989583333,0.760416667,0.973684211,0.38,0.4,-0.35,-0.69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.94,3.81,5.17,4.88,0.0,0.0,0.0,0.0,0.66,-0.52,-0.54,92.0,-13277618.29,214,66.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.777777778,0.666666667,0.875,0.26,1.5,-0.38,-0.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09,-0.13,-0.18,137.0,678840.39,208,48.0,0
0.43,0.46,0.47,0.54,0.18,0.2,0.19,0.18,0.0,0.0,0.0,0.936363636,0.818181818,0.921259843,2.13,5.26,0.86,0.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.49,1.05,0.92,1.4,0.0,0.0,0.0,0.0,-0.14,-0.06,0.22,157.0,8235090.44,198,49.0,0
1.0,0.52,1.0,0.62,0.5,0.29,0.55,0.41,0.0,0.0,0.0,0.992592593,0.407407407,0.967741935,1.15,1.96,-0.09,-0.41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.56,1.55,1.19,2.36,0.0,0.0,0.0,0.008064516,0.57,-0.35,-0.68,70.0,764415.73,292,68.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.810526316,0.484210526,0.803921569,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.5,1.0,1.67,1.64,0.0,0.0,0.0,0.014705882,0.71,-0.43,-0.05,58.0,848218.06,196,36.0,0
1.0,1.0,1.0,1.0,0.75,0.75,0.99,0.99,0.0,0.0,0.0,0.858585859,0.575757576,0.840375587,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.07,9.07,0,0,0.94,1.65,1.8,1.74,1.0,0.0,0.0,0.0,0.0,-0.12,-0.31,42.0,5288307.83,195,58.0,0
1.0,0.52,1.0,0.62,1.0,0.29,1.0,0.41,0.0,0.0,0.0,0.851485149,0.554455446,0.829383886,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.7,26.7,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.33,-0.12,-0.33,2.0,152097.55,195,53.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.333333333,0.0,-0.12,0.0,64.0,605131.54,198,42.0,0
0.36,0.37,0.41,0.48,0.17,0.17,0.32,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.38,2.0,1.0,2.47,0.0,0.0,0.0,0.0,0.0,-0.25,-0.22,64.0,473.0,197,34.0,0
0.35,0.36,0.42,0.49,0.21,0.21,0.34,0.43,0.0,0.0,0.0,0.85915493,0.690140845,0.760330579,0.25,1.85,-0.38,-0.44,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.37,1.64,0.87,2.11,0.0,1.0,0.014084507,0.024793388,0.0,-0.11,-0.43,65.0,79363.67,196,54.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.526315789,0.421052632,0.714285714,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.53,1.07,1.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.12,-0.21,236.0,66876256.35,196,34.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.25,0.25,0.166666667,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1,0,0.53,1.0,1.0,1.21,0.0,0.0,0.0,0.333333333,0.0,-0.12,0.0,64.0,70490.0,196,42.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.0,0.0,0.967741935,0.430107527,0.959641256,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.53,1.0,1.0,1.21,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,5.0,2288533.72,196,39.0,0
0.69,0.65,0.75,0.71,0.33,0.28,0.47,0.43,0.0,0.0,0.0,0.625,0.375,0.574074074,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.65,1.53,1.94,0.59,0.0,0.0,0.0,0.0,0.0,-0.12,-0.39,27.0,194561.12,195,50.0,0
0.51,0.52,0.61,0.62,0.29,0.29,0.38,0.41,0.0,0.018518519,0.018518519,0.974025974,0.909090909,0.914438503,0.38,1.49,-0.1,-0.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.67,1.85,2.44,3.59,1.0,0.0,0.0,0.0,-0.5,-0.12,-0.7,19.0,854334.11,196,53.0,0
0.43,0.45,0.67,0.8,0.23,0.26,0.53,0.63,0.0,0.0,0.0,0.964285714,0.738095238,0.974747475,0.0,0.0,-0.46,-0.58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0.44,0.74,0.39,2.82,0.0,0.0,0.0,0.0,0.0,-0.23,0.07,78.0,34407.54,196,58.0,0
